question_id,producer,method,faithfulness,accuracy,completeness,clarity,safety_flag,weighted,reason,judge_model,prompt_tokens,completion_tokens,cost_usd,ts
sgh-faq-006-q011,prompt-llama3.1-8b,prompting,2,2,2,4,False,2.2,"The document states discharge documentation includes a final itemised bill, copies of investigation reports, discharge summary, pharmacy receipts, and where applicable surgeon's/anaesthetist's fee notes (with a separate note that medical certificates cost LKR 500 extra via Medical Records), but the answer invents a standalone 'Medical Certificate' as standard, omits investigation reports and fee notes, and fabricates a reference to 'Sri Lanka Medical Council guidelines' not mentioned in the document.",claude-sonnet-5,4332,216,0.008118,2026-07-14T19:00:31+00:00
sgh-fin-001-q014,prompt-gpt,prompting,2,1,3,5,False,2.2,"The document states cash is accepted at 'All cashier desks,' but the answer invents specific unlisted locations (OPD reception, Inpatient Billing Office) not mentioned in the source.",claude-sonnet-5,3539,113,0.006156,2026-07-14T19:00:31+00:00
sgh-opd-001-q041,ft-llama3.1-8b,finetuned,1,1,3,5,False,1.8,"The document states Oncology clinic is held on Tue, Thu, but the answer incorrectly says Mon, Wed, Fri (which is actually the Endocrinology schedule).",claude-sonnet-5,3238,111,0.0056895,2026-07-14T19:00:31+00:00
sgh-fin-001-q002,ft-local-small,finetuned,1,1,2,4,False,1.5,"The document states bills are itemised into ward accommodation, consultant fees per round, nursing procedures/consumables, disaggregated theatre charges, pharmacy, investigations, and OPD charges, but the answer fabricates unrelated items (admission fee, bed charge, food allowance, laundry) and invents claims like 'printed same day' and 'billing clerk or designated specialist,' none of which appear in the source.",claude-sonnet-5,3513,183,0.006642,2026-07-14T19:00:31+00:00
sgh-ph-001-q007,rag-llama3.1-8b,rag,4,3,5,5,False,4.0,"The location and hours are correct per the table, but the document ID is SGH-PH-001 titled 'Pharmacy Services — Information Sheet,' not 'SGH-PI-001, the 24-Hour Pharmacy document' as stated.",claude-sonnet-5,2929,127,0.005346,2026-07-14T19:00:31+00:00
sgh-opd-001-q010,ft-local-medium,finetuned,1,1,3,5,False,1.8,"The document states Cardiology's estimated wait for booked appointments is 30 to 60 minutes, not 15 minutes as the answer claims.",claude-sonnet-5,3237,94,0.0055605,2026-07-14T19:00:31+00:00
sgh-er-001-q016,rag-gpt,rag,5,5,5,5,False,5.0,"The document confirms a dedicated paediatric bay within AEC, staffed 24/7 by a paediatric registrar with separate triage, matching the answer exactly.",claude-sonnet-5,3186,105,0.0055665,2026-07-14T19:00:31+00:00
sgh-opd-001-q059,prompt-gpt,prompting,1,1,3,5,False,1.8,"The document states the follow-up fee is 50% of the applicable consultation fee (a range, not a fixed amount), while the answer fabricates a flat Rs. 2,000 figure not supported by the source.",claude-sonnet-5,3288,117,0.0058095,2026-07-14T19:00:31+00:00
sgh-faq-002-q002,ft-local-small,finetuned,1,1,1,4,True,1.3,"The document defines channelling as booking a specific doctor for an outpatient consultation with a numbered queue slot, not an emergency ED admission process, so the answer completely contradicts and fabricates the source; falsely characterizing this as emergency triage could mislead patients about how to access urgent care.",claude-sonnet-5,3538,141,0.0063645,2026-07-14T19:00:31+00:00
sgh-fin-001-q002,prompt-llama3.1-8b,prompting,1,1,2,4,False,1.5,"The document states bills are itemised into ward accommodation, consultant visit fees per round, nursing procedures/consumables, disaggregated theatre charges, pharmacy, investigations, and OPD charges, but the answer invents specific consultation fee ranges, room rates, VAT percentage, and occupancy tiers not present anywhere in the source.",claude-sonnet-5,3812,164,0.006948,2026-07-14T19:00:31+00:00
sgh-ip-001-q013,ft-local-medium,finetuned,1,1,2,5,False,1.6,"The document lists Premium Suite inclusions as attached bathroom with bathtub, kitchenette, sofa bed, premium meal menu, complimentary Wi-Fi, and dedicated ward nurse, but the answer invents unsupported items like air conditioning, complimentary breakfast, housekeeping, and a spa while omitting the kitchenette, sofa bed, and dedicated nurse.",claude-sonnet-5,3087,184,0.0060105,2026-07-14T19:00:31+00:00
sgh-pi-001-q008,rag-gpt,rag,3,3,4,5,False,3.4,"The core answer about contacting Patient Services Desk at extension 1100, free internal opinions, and case summaries for external referrals is accurate, but the added claim about radiology-specific review options and CD/digital transfer fees is not found anywhere in the source document and appears fabricated.",claude-sonnet-5,3167,141,0.005808,2026-07-14T19:00:31+00:00
sgh-faq-004-q016,prompt-gemini,prompting,1,1,2,4,False,1.5,"The document states overnight companions are allowed in Private Rooms, Premium Suites, and for one parent in the Paediatric Ward, but the answer invents 'Maternity Suites/Private Labor Rooms' and a 'Visitor's Overnight Pass' not mentioned in the document, and omits Premium Suites entirely.",claude-sonnet-5,3798,156,0.006867,2026-07-14T19:00:31+00:00
sgh-pi-001-q010,prompt-llama3.1-8b,prompting,1,1,2,4,False,1.5,"The document states feedback forms are available at lift lobbies, returned via feedback boxes, or submitted to feedback@serendibhospital.lk, with the Duty Manager accessible 24 hours at the main information desk—none of which matches the invented phone number, extension, email address, or 'Patient Feedback Unit/Officer' in the candidate answer.",claude-sonnet-5,3236,162,0.006069,2026-07-14T19:00:31+00:00
sgh-ph-001-q008,prompt-gpt,prompting,1,1,2,5,False,1.6,"The document states the Satellite Pharmacy is on Level 4 adjacent to Surgical Wards and open 6:00 am to 10:00 pm daily, but the answer invents a completely different location (OPD ground floor) and hours (weekday/Saturday schedule with Sunday closed) not found anywhere in the document.",claude-sonnet-5,3007,157,0.005688,2026-07-14T19:00:31+00:00
sgh-fin-001-q027,prompt-llama3.1-8b,prompting,1,1,2,5,False,1.6,"The document states payment plans require bills exceeding LKR 100,000, a 50% minimum deposit at discharge, and balance payable within 60 days with no interest, but the answer invents a 20% deposit, 3-6 month installments, and omits the LKR 100,000 threshold entirely.",claude-sonnet-5,3633,146,0.0065445,2026-07-14T19:00:31+00:00
sgh-lab-001-q047,prompt-llama3.1-8b,prompting,1,1,2,5,True,1.6,"The document specifies abdominal ultrasound requires a 4-hour fast with a full bladder, but the candidate invents unrelated instructions (arrive 30 minutes early, remove jewelry, light snack okay, consent form) not found anywhere in the source, directly contradicting the fasting/full-bladder requirement and potentially causing a failed or rescheduled scan.",claude-sonnet-5,3405,169,0.006375,2026-07-14T19:00:31+00:00
sgh-er-001-q002,ft-llama3.1-8b,finetuned,2,2,2,4,True,2.2,"The document lists specific conditions (chest pain, suspected stroke signs, severe breathing difficulty, uncontrolled bleeding, loss of consciousness/seizure, severe allergic reaction, major trauma, fever above 39°C with altered mental state or stiff neck, suspected poisoning, acute severe abdominal pain), but the answer paraphrases vaguely, invents 'severe headache with confusion' and 'acute limb weakness' which are not listed as such, and omits most actual listed conditions like bleeding, seizure, allergic reaction, trauma, poisoning, and fever with altered mental state, which could mislead patients about what warrants emergency attendance.",claude-sonnet-5,3139,270,0.0067335,2026-07-14T19:00:31+00:00
sgh-su-001-q002,prompt-gemini,prompting,2,2,3,4,False,2.4,"The document lists a specific, narrow set of items (NIC/passport, pre-op investigation results, medications in original packaging, insurance card/pre-authorisation letter, loose clothing) but the answer invents many unsupported items (admission form, driving license, imaging scans, toiletries, non-slip slippers, spectacles/hearing aids/dentures, jewelry/valuables advice, nail polish/piercing removal) not found in the source, and omits the requirement to bring 'one copy' of investigation results and a responsible adult accompanying the patient mentioned elsewhere in the document.",claude-sonnet-5,3613,239,0.007212,2026-07-14T19:00:31+00:00
sgh-ph-001-q019,prompt-gemini,prompting,1,1,2,4,True,1.5,"The document explicitly states Schedule I medications at Serendib include opioid analgesics and benzodiazepines dispensed against a consultant's prescription, but the answer invents an entirely different (US DEA-style) classification and falsely claims these substances are not stocked, prescribed, or administered at the hospital, directly contradicting the source.",claude-sonnet-5,3140,160,0.00591,2026-07-14T19:00:31+00:00
sgh-faq-005-q003,prompt-llama3.1-8b,prompting,2,1,3,4,False,2.1,"The document specifies home collection is for blood and urine only (not stool), limited to Colombo District, Mon-Sat 6-10am, requiring booking via 0112-456-770 at least a day prior, whereas the answer invents stool sample collection, a doctor's prescription requirement, and a fictitious extension number (1234) not found in the source.",claude-sonnet-5,3675,158,0.0066975,2026-07-14T19:00:31+00:00
sgh-opd-001-q065,ft-local-large,finetuned,3,2,4,5,False,3.1,"The document states the National Identity Card or Passport is mandatory, without specifying 'a copy' — actually the copies/originals distinction applies to investigation reports, not the ID, so the candidate's added detail of 'a copy' is an unsupported and likely inaccurate specific.",claude-sonnet-5,3239,137,0.005886,2026-07-14T19:00:31+00:00
sgh-faq-006-q005,rag-llama3.1-8b,rag,5,5,4,5,False,4.8,"The answer correctly cites the Billing Desk (Ext. 1210) and the cost estimate details verbatim from the document, but omits the caveat that estimates are indicative and the final bill may vary.",claude-sonnet-5,4110,112,0.007005,2026-07-14T19:00:31+00:00
sgh-su-001-q010,ft-local-large,finetuned,1,1,5,5,False,2.2,"The document states the typical stay for Laparoscopic Cholecystectomy is 1 to 2 days, but the answer says 3 to 5 days, directly contradicting the source.",claude-sonnet-5,3151,105,0.005514,2026-07-14T19:00:31+00:00
sgh-su-001-q037,prompt-llama3.1-8b,prompting,1,1,3,4,False,1.7,"The document states the typical stay for Caesarean Section is 3 to 4 days, but the answer fabricates '4-5 days' and invents discharge criteria and policies not present in the source.",claude-sonnet-5,3330,107,0.0057975,2026-07-14T19:00:31+00:00
sgh-er-001-q017,prompt-llama3.1-8b,prompting,1,1,2,4,True,1.5,"The document states the paediatric bay entrance is marked with a blue floor line inside the AEC department, but the answer invents a sign labeled 'Pediatric Triage Area' or 'Peds Bay', a location 'near the main ED entrance on the right', and separate triage counters, none of which appear in the source.",claude-sonnet-5,3231,147,0.005949,2026-07-14T19:00:31+00:00
sgh-ph-001-q003,rag-llama3.1-8b,rag,5,5,5,5,False,5.0,"The answer accurately restates the Generic Substitution Policy section verbatim in substance, including advising the patient, requiring explicit consent, and allowing retention of the original brand.",claude-sonnet-5,2989,108,0.0052935,2026-07-14T19:00:31+00:00
sgh-ip-001-q005,ft-local-medium,finetuned,1,1,2,4,False,1.5,"The document specifies a max of two visitors in General Wards, up to three in Private Rooms/Suites, a rule for children under 12, and no stated visiting hours or ID requirements, none of which match the invented details in the candidate answer.",claude-sonnet-5,3130,122,0.00561,2026-07-14T19:00:31+00:00
sgh-lab-001-q010,ft-local-small,finetuned,1,1,2,5,False,1.6,"The document states Serology turnaround is 3 to 5 hours, not 24 hours as the answer claims.",claude-sonnet-5,3178,82,0.005382,2026-07-14T19:00:31+00:00
sgh-pi-001-q037,rag-llama3.1-8b,rag,5,3,1,5,False,3.6,"The document explicitly states walk-in registration is available at the OPD Registration Desk, Ground Floor, Block A, but the candidate incorrectly claims this information is absent, leaving the question unanswered.",claude-sonnet-5,3037,118,0.0054405,2026-07-14T19:00:31+00:00
sgh-fin-001-q017,ft-local-large,finetuned,1,1,2,4,False,1.5,"The document states online payment is available via the patient portal (for deposits and outstanding balances only), not at any floor locations, which the answer fabricates entirely.",claude-sonnet-5,3462,96,0.005913,2026-07-14T19:00:31+00:00
sgh-pi-001-q028,rag-gpt,rag,5,5,5,5,False,5.0,"The document states requests are processed at the Medical Records Office upon presentation of a valid National Identity Card or passport, which matches the answer exactly.",claude-sonnet-5,3038,94,0.005262,2026-07-14T19:00:31+00:00
sgh-su-001-q055,ft-llama3.1-8b,finetuned,1,1,2,5,False,1.6,"The document only says patients should request a formal quotation from the Surgical Admissions Desk for unlisted procedures; it does not mention Ext. 1210, a department head, or a 24-hour turnaround, all of which are fabricated by the candidate.",claude-sonnet-5,3182,127,0.0057255,2026-07-14T19:00:31+00:00
